Frame,Time (Seconds),X10_B1,Y,Z,X,Y,Z,X10_B2,Y10_B2,Z10_B2
9716,26.988889,-259.255859,1449.706299,109.57296,-21.450884,15.591126,-65.702118,-273.7388,1353.299438,110.594406
9717,26.991667,-260.399933,1451.197144,109.699982,-21.506268,15.590835,-65.621826,-273.73056,1353.286133,110.614357
9718,26.994444,-261.466797,1450.797607,109.095535,-21.53911,15.619629,-65.605125,-273.707458,1353.278198,110.614883
9719,26.997222,-261.26593,1450.851807,109.194946,,,,,,
9720,27,-260.423187,1450.434082,107.713226,,,,,,
9721,27.002778,-261.470978,1450.800537,109.08075,-21.40028,15.320251,-65.094543,-273.675812,1353.241333,110.50856
9722,27.005556,-261.423126,1450.818359,109.093887,-20.447611,15.251381,-63.602116,-273.763397,1353.439575,110.548874
9723,27.008333,-259.242859,1449.671509,109.590096,-20.605381,15.204864,-63.905231,-273.725555,1353.394653,110.519592
9724,27.011111,-259.216522,1449.664673,109.607666,-20.770002,15.219069,-64.198997,-273.691833,1353.352051,110.484833
9725,27.013889,-259.213165,1449.663452,109.613304,-20.895948,15.291017,-64.285805,-273.686035,1353.33252,110.501419
9726,27.016667,-259.241302,1449.52063,109.583321,-28.552738,21.472742,-53.242634,-274.508789,1353.021484,107.489479
9727,27.019444,-259.220581,1449.68042,109.603119,,,,,,
9728,27.022222,-259.230743,1449.694824,109.616547,,,,,,
9729,27.025,-259.253235,1449.540649,109.574974,,,,,,
9730,27.027778,-260.646973,1451.167603,109.492661,,,,,,
9731,27.030556,-260.378265,1451.372559,109.588531,,,,,,
9732,27.033333,-260.689728,1450.9375,109.386513,,,,,,
9733,27.036111,-260.432587,1451.638184,109.684418,,,,,,
9734,27.038889,-260.382813,1451.268188,109.657692,,,,,,
9735,27.041667,-260.432068,1451.270996,109.693932,,,,,,
9736,27.044444,-260.395264,1451.607422,109.64006,,,,,,
9737,27.047222,-260.468262,1451.772705,109.624397,,,,,,
9738,27.05,-260.45285,1451.237183,109.699287,,,,,,
9739,27.052778,-260.475494,1451.759277,109.618393,,,,,,
9740,27.055556,-260.413208,1451.217407,109.686607,,,,,,
9741,27.058333,-260.46405,1451.229736,109.730026,-29.324129,21.778942,-52.355858,-274.48175,1352.745117,107.207039
9742,27.061111,-260.464447,1451.229248,109.732475,-20.563463,14.951377,-63.744469,-273.570404,1353.103882,110.380478
9743,27.063889,-260.444092,1451.2052,109.693443,-21.115587,14.897727,-64.397728,-273.50708,1352.971313,110.35302
9744,27.066667,-260.45993,1450.478882,108.29686,-20.290031,14.909219,-63.127197,-273.580597,1353.135132,110.395554
9745,27.069444,-260.466095,1450.354004,108.373161,-21.175037,14.884313,-64.402359,-273.472839,1352.948486,110.391525
9746,27.072222,-260.535706,1450.763184,108.262718,-21.073427,14.835123,-64.171906,-273.468292,1352.9646,110.381111
9747,27.075,-260.477692,1450.484863,108.356926,-19.977325,14.899736,-62.473213,-273.578217,1353.189209,110.422951
9748,27.077778,-260.46994,1450.482056,108.298325,-20.577328,14.908973,-63.155659,-273.510071,1353.060181,110.398529
9749,27.080556,-260.474731,1450.494019,108.351433,-21.176996,14.914881,-64.08297,-273.431549,1352.941895,110.392097
9750,27.083333,-259.334412,1449.552612,109.587799,-21.142078,14.809023,-63.917648,-273.415894,1352.940552,110.375793
9751,27.086111,-259.48819,1449.693115,109.755295,-19.884861,14.856623,-62.014957,-273.54068,1353.192871,110.407112
9752,27.088889,-260.58371,1450.705078,108.091949,-19.797096,14.798218,-61.841709,-273.536926,1353.215454,110.403442
9753,27.091667,-260.459351,1450.675293,107.729774,-20.04549,14.873089,-62.049679,-273.50766,1353.163452,110.408653
9754,27.094444,-259.316162,1449.676636,109.61573,-19.999842,14.826189,-61.992081,-273.489563,1353.161255,110.400131
9755,27.097222,-259.345184,1449.523438,109.57959,-20.639185,14.882569,-62.937538,-273.40274,1353.033081,110.391006
9756,27.1,-259.28595,1449.693604,109.628571,,,,,,
9757,27.102778,-259.320282,1449.542603,109.588875,,,,,,
9758,27.105556,-259.344238,1449.539063,109.569771,,,,,,
9759,27.108333,-259.302368,1449.700317,109.619362,,,,,,
9760,27.111111,-259.32373,1449.547974,109.586205,,,,,,
9761,27.113889,-259.311249,1449.685425,109.612144,,,,,,
9762,27.116667,-260.945923,1450.862915,109.24958,,,,,,
9763,27.119444,-261.463409,1450.753296,108.936897,,,,,,
9764,27.122222,-261.358002,1450.769531,108.999992,,,,,,
9765,27.125,-260.604248,1451.214233,109.673119,,,,,,
9766,27.127778,-261.414978,1450.74707,108.978477,-20.681316,14.506735,-62.976662,-273.263733,1352.857178,110.337402
9767,27.130556,-259.369293,1449.643433,109.606903,-20.992468,14.450998,-63.492645,-273.202087,1352.77478,110.345772
9768,27.133333,-260.499908,1451.19458,109.691719,-20.971359,14.411088,-63.499626,-273.182526,1352.756104,110.350792
9769,27.136111,-259.405701,1449.487671,109.593895,-21.016676,14.466358,-63.490326,-273.173065,1352.734253,110.35054
9770,27.138889,-260.495392,1451.19397,109.741371,-20.927912,14.304976,-63.504913,-273.146362,1352.724243,110.34713
9771,27.141667,-260.581512,1451.17395,109.665146,-20.971979,14.361914,-63.444698,-273.144501,1352.702026,110.346581
9772,27.144444,-261.357513,1448.980591,108.959503,-20.953642,14.302426,-63.384914,-273.130798,1352.690308,110.338966
9773,27.147222,-261.390289,1449.123291,108.996078,-20.938164,14.345426,-63.274471,-273.132904,1352.662598,110.346909
9774,27.15,-261.352661,1448.983276,108.969337,-20.75543,14.03919,-62.966026,-273.102356,1352.675659,110.276474
9775,27.152778,-261.391907,1449.133301,108.996414,-20.741961,14.005531,-63.093082,-273.081116,1352.6604,110.263969
9776,27.155556,-261.39328,1449.133667,108.997025,-20.738413,14.027207,-62.897247,-273.082642,1352.645264,110.269386
9777,27.158333,-260.513611,1451.178711,109.74852,-20.719976,13.974549,-62.796207,-273.061249,1352.655029,110.268463
9778,27.161111,-260.609314,1451.184937,109.735283,-20.732664,13.896982,-62.744415,-273.03479,1352.619873,110.248253
9779,27.163889,-260.612274,1451.174683,109.743484,-20.732201,13.880728,-62.616081,-273.026917,1352.630371,110.254982
9780,27.166667,-260.53952,1451.189453,109.778519,-20.756577,13.942648,-62.641621,-273.014709,1352.608032,110.25312
9781,27.169444,-260.533875,1451.190796,109.798088,-20.87705,14.151879,-62.454266,-272.973511,1352.617065,110.211159
9782,27.172222,-260.51712,1451.191528,109.73494,-20.883896,14.21443,-62.450317,-272.957306,1352.603027,110.199875
9783,27.175,-260.544128,1451.207031,109.764862,-20.798754,14.116091,-62.287003,-272.945709,1352.598267,110.195625
9784,27.177778,-260.49292,1451.212158,109.747765,-20.80604,14.101196,-62.147953,-272.937988,1352.596924,110.197723
9785,27.180556,-260.485748,1451.206909,109.739792,-20.868526,14.102628,-62.072247,-272.930603,1352.5896,110.201126
9786,27.183333,-260.53833,1451.232544,109.760895,,,,,,
9787,27.186111,-260.544403,1451.231689,109.752274,,,,,,
9788,27.188889,-260.496063,1451.219849,109.73851,-20.941509,14.197296,-62.029743,-272.888031,1352.573486,110.239563
9789,27.191667,-260.740967,1450.918335,109.490997,,,,,,
9790,27.194444,-261.419739,1450.807739,109.123856,,,,,,
9791,27.197222,-260.684784,1450.922485,109.524498,,,,,,
9792,27.2,-261.875946,1450.009033,109.049789,,,,,,
9793,27.202778,-261.397827,1449.097168,108.920937,,,,,,
9794,27.205556,-261.295502,1448.953125,108.925583,,,,,,
9795,27.208333,-261.403534,1449.077393,108.918861,,,,,,
9796,27.211111,-261.402008,1449.095093,108.983109,,,,,,
9797,27.213889,-261.364502,1449.067627,108.970818,,,,,,
9798,27.216667,-261.373444,1449.042847,108.969223,-19.323929,14.132979,-59.189861,-273.003265,1352.778076,110.162262
9799,27.219444,-259.49527,1449.435059,109.691055,,,,,,
9800,27.222222,-259.533966,1449.596191,109.741928,,,,,,
9801,27.225,-260.700043,1450.550049,108.274315,,,,,,
9802,27.227778,-261.407806,1449.05896,108.972694,,,,,,
9803,27.230556,-261.386719,1449.034424,108.977287,,,,,,
9804,27.233333,-261.327759,1448.896973,108.958931,,,,,,
9805,27.236111,-260.585114,1450.374512,108.451546,-21.446455,13.78205,-62.765965,-272.651093,1352.218262,110.010941
9806,27.238889,-260.642517,1450.812256,108.294273,,,,,,
9807,27.241667,-260.614532,1450.527832,108.396072,,,,,,
9808,27.244444,-260.726318,1450.552612,108.29715,-21.315493,13.874394,-62.721069,-272.628723,1352.250244,110.032204
9809,27.247222,-260.644318,1450.544922,108.27401,-18.99229,13.918396,-59.040237,-272.899567,1352.698486,110.114815
9810,27.25,-260.627319,1450.577759,108.270653,-21.298185,13.729991,-62.18869,-272.635162,1352.181885,109.984558
9811,27.252778,-260.61615,1450.647095,108.250328,,,,,,
9812,27.255556,-260.64093,1450.630615,108.250595,,,,,,
9813,27.258333,-260.632019,1450.549072,108.245018,,,,,,
9814,27.261111,-260.583862,1450.513428,108.073952,,,,,,
9815,27.263889,-260.543823,1450.682617,108.001472,,,,,,
9816,27.266667,-260.732147,1451.546265,109.556511,,,,,,
9817,27.269444,-260.611755,1451.012329,107.875679,,,,,,
9818,27.272222,-260.66452,1451.261353,109.727936,,,,,,
9819,27.275,-260.676514,1451.458618,109.540863,,,,,,
9820,27.277778,-260.620667,1451.438965,109.556694,,,,,,
9821,27.280556,-260.713898,1451.438477,109.557091,,,,,,
9822,27.283333,-261.391998,1449.339966,108.936005,,,,,,
9823,27.286111,-260.462646,1450.469238,107.913689,,,,,,
9824,27.288889,-261.483917,1449.036621,108.916199,,,,,,
9825,27.291667,-261.416748,1448.874878,108.936127,,,,,,
9826,27.294444,-259.58725,1449.431885,109.697433,,,,,,
9827,27.297222,-260.76123,1450.990723,109.586693,-19.083567,13.812641,-58.082577,-272.691101,1352.43811,110.079575
9828,27.3,-261.428894,1449.017822,109.010063,-21.058298,15.617414,-56.762115,-273.459808,1351.927368,109.689789
9829,27.302778,-261.437836,1449.001221,109.015701,-19.039902,13.941238,-57.890087,-272.710205,1352.435913,110.153976
9830,27.305556,-261.446045,1448.989258,109.003479,-19.058521,14.077991,-57.874844,-272.733032,1352.476074,110.1856
9831,27.308333,-261.427734,1449.003296,109.004623,,,,,,
9832,27.311111,-259.432251,1449.61792,109.743614,,,,,,
9833,27.313889,-260.570923,1450.501709,108.438774,-18.509388,13.69117,-57.474957,-272.696777,1352.432251,110.031837
9834,27.316667,-260.629517,1450.774292,108.318542,-18.74634,13.695903,-57.473339,-272.681793,1352.455688,110.058319
9835,27.319444,-261.594299,1448.944702,109.189316,-18.970592,13.879516,-57.619762,-272.703125,1352.433228,110.117432
9836,27.322222,-260.745972,1450.563477,108.306534,-19.224806,14.099644,-58.438793,-272.619415,1352.333618,110.157539
9837,27.325,-260.673584,1450.588745,108.291626,-19.275198,13.872512,-58.429092,-272.585602,1352.28772,110.092957
9838,27.327778,-260.637482,1451.19458,109.767578,-28.259369,19.589167,-46.227482,-273.702057,1351.873291,106.84082
9839,27.330556,-260.597717,1451.707031,109.670761,-28.099838,19.491732,-46.601582,-273.651764,1351.833496,106.858025
9840,27.333333,-260.600677,1451.222412,109.783081,-27.975151,19.339327,-46.953957,-273.586365,1351.825073,106.883957
9841,27.336111,-260.597015,1451.212158,109.800812,,,,,,
9842,27.338889,-260.648254,1451.227173,109.822754,,,,,,
9843,27.341667,-260.627319,1451.240479,109.797462,,,,,,
9844,27.344444,-260.60672,1451.208008,109.800438,,,,,,
9845,27.347222,-260.609589,1451.196655,109.851952,,,,,,
9846,27.35,-260.592865,1451.197998,109.840263,,,,,,
9847,27.352778,-260.603668,1451.206177,109.861557,,,,,,
9848,27.355556,-260.57309,1451.156738,109.756653,,,,,,
9849,27.358333,-260.551788,1451.638062,109.657394,,,,,,
9850,27.361111,-260.613403,1451.122192,109.71402,,,,,,
9851,27.363889,-261.383392,1450.786743,109.166893,-25.200937,16.835808,-51.457943,-273.391632,1351.120239,107.712852
9852,27.366667,-260.717529,1451.432007,109.578049,,,,,,
9853,27.369444,-261.246552,1450.797607,109.281975,,,,,,
9854,27.372222,-261.231812,1450.790161,109.322289,-27.447287,18.60969,-48.297455,-273.169891,1351.529419,107.0541
9855,27.375,-261.505005,1449.058472,109.014061,-21.028837,15.522135,-56.428162,-273.144318,1351.563354,109.533508
9856,27.377778,-261.471863,1448.891846,108.993431,-21.143885,14.081901,-50.724869,-273.364624,1351.163574,108.512253
9857,27.380556,-261.461548,1448.89502,109.025482,-21.007677,15.539145,-55.897457,-273.186707,1351.59021,109.604248
9858,27.383333,-261.445221,1448.882202,109.027199,-20.976366,15.569263,-55.957581,-273.178864,1351.58667,109.623116
9859,27.386111,-261.444092,1448.86731,109.02578,-20.933708,15.512039,-55.737324,-273.193512,1351.568604,109.597557
9860,27.388889,-261.439697,1448.860596,109.025063,-18.864895,13.295162,-57.19521,-272.286652,1352.083008,110.020363
9861,27.391667,-259.590454,1449.427246,109.752068,-18.805853,13.26377,-57.018002,-272.275665,1352.084961,109.981697
9862,27.394444,-260.804962,1451.007935,109.629433,-18.811775,13.225596,-57.157845,-272.237793,1352.082275,109.947456
9863,27.397222,-261.410461,1448.887573,108.993782,-18.810347,13.345325,-57.077545,-272.265289,1352.091309,109.964012
9864,27.4,-260.654999,1450.19873,107.944824,-18.673231,13.426739,-56.563362,-272.301086,1352.129639,110.004662
9865,27.402778,-259.550751,1449.523193,109.731178,-18.440861,13.411559,-55.918053,-272.322968,1352.163452,110.035248
9866,27.405556,-259.566589,1449.52832,109.727295,-18.888847,13.340927,-56.759441,-272.232056,1352.043091,109.977753
9867,27.408333,-261.500854,1448.995605,108.986374,-18.929657,13.221576,-56.875675,-272.221405,1352.035034,109.96907
9868,27.411111,-260.764374,1450.34314,107.925575,-18.908693,13.141017,-56.851833,-272.218689,1352.031128,109.931824
9869,27.413889,-261.109344,1450.946655,109.453316,-20.950283,15.166575,-55.415192,-273.032684,1351.531738,109.551956
9870,27.416667,-260.697571,1451.212524,109.778229,-20.970364,15.233897,-55.18153,-273.044678,1351.494751,109.538757
9871,27.419444,-260.684052,1451.201294,109.799492,-20.935907,15.176636,-55.399773,-273.015656,1351.4646,109.537079
9872,27.422222,-260.68399,1451.166626,109.810257,-21.057848,13.834588,-49.88517,-273.243805,1351.06189,108.456558
9873,27.425,-260.693695,1451.165894,109.800728,-21.055721,15.138959,-55.454376,-272.997681,1351.449829,109.440323
9874,27.427778,-260.674957,1451.175659,109.807518,-21.08536,15.266209,-55.551567,-272.991058,1351.444092,109.404709
9875,27.430556,-260.673523,1451.177368,109.812531,-26.438126,17.54615,-48.064121,-273.163177,1351.148438,107.350876
9876,27.433333,-260.682465,1451.191528,109.777863,-19.56809,12.941668,-58.457214,-271.988281,1351.754639,109.759804
9877,27.436111,-261.57486,1450.638184,109.103867,-19.735998,12.914999,-58.768661,-271.943298,1351.693115,109.774521
9878,27.438889,-261.325592,1450.811523,109.262505,,,,,,
9879,27.441667,-261.482941,1448.935181,108.997871,-19.824711,12.924506,-58.937073,-271.918549,1351.651489,109.752884
9880,27.444444,-261.500916,1448.927734,108.990662,-19.590586,12.8448,-58.570889,-271.917084,1351.669678,109.728607
9881,27.447222,-261.510254,1448.916626,108.997208,-19.420723,12.87497,-58.186165,-271.920349,1351.696411,109.768677
9882,27.45,-261.510864,1448.900879,109.002731,-19.382257,12.794235,-58.039047,-271.89975,1351.7052,109.761459
9883,27.452778,-261.526093,1448.885864,109.013756,-19.392849,12.921606,-57.896713,-271.917908,1351.712158,109.777718
9884,27.455556,-261.525177,1448.874756,109.046913,-21.021164,15.196906,-55.213646,-272.864777,1351.314453,109.394028
9885,27.458333,-261.529297,1448.884766,109.046806,-21.058216,15.134105,-55.127701,-272.841888,1351.315918,109.371468
9886,27.461111,-260.709503,1450.231812,108.246017,-21.031052,15.133869,-55.034782,-272.830353,1351.306274,109.330856
9887,27.463889,-260.73819,1450.279053,108.239853,-21.022354,15.031616,-55.075718,-272.776367,1351.300171,109.3256
9888,27.466667,-260.70694,1450.231689,108.241806,-21.027851,15.069605,-54.857323,-272.789764,1351.293701,109.344345
9889,27.469444,-260.716522,1450.476563,108.47258,-18.464409,12.891968,-55.865257,-271.940094,1351.904541,109.815117
9890,27.472222,-260.830475,1450.706665,108.263809,-18.446384,12.866615,-55.744358,-271.929718,1351.911621,109.819473
9891,27.475,-260.834381,1450.576294,108.284111,-18.428448,12.92807,-55.736679,-271.921051,1351.900146,109.805267
9892,27.477778,-260.831207,1450.558716,108.292877,-18.149019,12.850837,-55.218884,-271.895233,1351.964722,109.826088
9893,27.480556,-260.828918,1450.57251,108.310959,-18.004625,12.826489,-54.734303,-271.926025,1351.976563,109.838661
9894,27.483333,-260.828491,1450.579712,108.319725,-18.119089,12.784925,-54.910168,-271.898193,1351.946533,109.828033
9895,27.486111,-260.830231,1450.582397,108.324608,-18.192654,12.929269,-54.775909,-271.917023,1351.923584,109.880371
9896,27.488889,-260.844696,1450.604248,108.316559,-18.2784,12.98577,-54.73177,-271.921844,1351.90564,109.902733
9897,27.491667,-260.793335,1451.178833,109.748978,-18.136555,12.799149,-54.694172,-271.885162,1351.89856,109.880569
9898,27.494444,-259.592468,1449.560913,109.783287,-18.041319,12.663982,-54.733238,-271.848145,1351.902466,109.824196
9899,27.497222,-261.622528,1449.006714,109.171127,-18.13213,12.61885,-54.699005,-271.832611,1351.884644,109.839455
9900,27.5,-260.722992,1450.476807,107.943047,-18.041317,12.610522,-54.238529,-271.861786,1351.883789,109.858185
9901,27.502778,-261.507324,1450.992065,109.16835,-18.09901,12.58042,-54.61227,-271.824677,1351.887695,109.828651
9902,27.505556,-261.896057,1450.32373,109.116493,-20.781147,14.716805,-53.649914,-272.652313,1351.241821,109.370537
9903,27.508333,-261.506927,1449.129517,109.028725,-20.825867,14.700473,-53.562035,-272.644287,1351.217163,109.2696
9904,27.511111,-261.474609,1448.950562,109.006729,-20.79191,14.621893,-53.499825,-272.61795,1351.179443,109.25795
9905,27.513889,-260.986389,1451.04895,109.542038,-20.815102,14.594629,-53.449738,-272.609955,1351.165771,109.235687
9906,27.516667,-261.530823,1449.091553,109.041588,-20.830143,14.653314,-53.312931,-272.620941,1351.154907,109.241417
9907,27.519444,-261.530518,1449.105347,109.045822,-20.704746,13.18906,-48.06126,-272.799408,1350.74353,108.300667
9908,27.522222,-261.497498,1448.943726,109.026741,-20.798166,14.657065,-53.302635,-272.601837,1351.116699,109.247467
9909,27.525,-261.52005,1449.125488,109.130501,-20.820049,14.447049,-52.847706,-272.580841,1351.085693,109.160896
9910,27.527778,-261.566803,1449.080322,109.078735,-20.823479,14.410188,-53.115608,-272.524933,1351.06604,109.132843
9911,27.530556,-261.542908,1449.114868,109.143028,-20.801851,14.356623,-52.85981,-272.546753,1351.071045,109.134384
9912,27.533333,-261.577118,1449.082886,109.084167,-20.81592,14.43831,-52.923965,-272.539398,1351.056396,109.144043
9913,27.536111,-259.633636,1449.676392,109.823341,-20.804665,14.458768,-52.73505,-272.559204,1351.040039,109.154205
9914,27.538889,-259.643677,1449.685913,109.810989,-20.826374,14.468318,-52.742302,-272.534058,1351.018188,109.160812
9915,27.541667,-259.639862,1449.696777,109.803619,-20.796797,14.452219,-52.791,-272.511353,1351.01001,109.137787
9916,27.544444,-260.783203,1450.344238,108.572777,-20.806105,14.406254,-52.742363,-272.490814,1351.008057,109.100723
9917,27.547222,-260.784149,1450.347656,108.567734,-20.781607,14.385448,-52.663055,-272.484161,1351.018799,109.097801
9918,27.55,-260.917908,1450.959229,108.242233,-17.799402,11.927313,-54.074532,-271.584198,1351.661011,109.540504
9919,27.552778,-260.863129,1450.564941,108.352043,-17.677355,11.992169,-53.825901,-271.594727,1351.676636,109.547989
9920,27.555556,-260.872131,1450.568848,108.361969,-17.687906,12.011737,-53.683228,-271.600189,1351.677612,109.571114
9921,27.558333,-260.877716,1450.572144,108.363586,,,,,,
9922,27.561111,-260.891296,1450.605957,108.366119,-17.489824,11.86921,-53.341572,-271.573883,1351.699585,109.577408
9923,27.563889,-260.894592,1450.590332,108.386223,,,,,,
